ID,year,city_ID,city_FAA,aveTemp,LAT,LONG,ELEV,City
2123,2008,35,MOB,66.80833333,30.68819,-88.24598,65.5,Mobile
2124,2009,35,MOB,67.61666667,30.68819,-88.24598,65.5,Mobile
2125,2010,35,MOB,66.35833333,30.68819,-88.24598,65.5,Mobile
2126,2011,35,MOB,68.16666667,30.68819,-88.24598,65.5,Mobile
2127,2012,35,MOB,68.99166667,30.68819,-88.24598,65.5,Mobile
2128,2013,35,MOB,67.09166667,30.68819,-88.24598,65.5,Mobile
2129,2014,35,MOB,65.31666667,30.68819,-88.24598,65.5,Mobile
2130,2015,35,MOB,68.61666667,30.68819,-88.24598,65.5,Mobile
2131,2016,35,MOB,68.9,30.68819,-88.24598,65.5,Mobile
2132,2017,35,MOB,69.325,30.68819,-88.24598,65.5,Mobile
2133,2018,35,MOB,69.13333333,30.68819,-88.24598,65.5,Mobile
2134,2019,35,MOB,69.61666667,30.68819,-88.24598,65.5,Mobile
2135,2020,35,MOB,68.31666667,30.68819,-88.24598,65.5,Mobile
2136,1960,36,MSP,43.825,44.8831,-93.2289,265.8,Minneapolis
2137,1961,36,MSP,44.13333333,44.8831,-93.2289,265.8,Minneapolis
2138,1962,36,MSP,42.35,44.8831,-93.2289,265.8,Minneapolis
2139,1963,36,MSP,44.35833333,44.8831,-93.2289,265.8,Minneapolis
2140,1964,36,MSP,45.65,44.8831,-93.2289,265.8,Minneapolis
2141,1965,36,MSP,42.625,44.8831,-93.2289,265.8,Minneapolis
2142,1966,36,MSP,43.36666667,44.8831,-93.2289,265.8,Minneapolis
2143,1967,36,MSP,42.55833333,44.8831,-93.2289,265.8,Minneapolis
2144,1968,36,MSP,45.15,44.8831,-93.2289,265.8,Minneapolis
2145,1969,36,MSP,44.63333333,44.8831,-93.2289,265.8,Minneapolis
2146,1970,36,MSP,44.275,44.8831,-93.2289,265.8,Minneapolis
2147,1971,36,MSP,44.08333333,44.8831,-93.2289,265.8,Minneapolis
2148,1972,36,MSP,41.23333333,44.8831,-93.2289,265.8,Minneapolis
2149,1973,36,MSP,46.675,44.8831,-93.2289,265.8,Minneapolis
2150,1974,36,MSP,44.35,44.8831,-93.2289,265.8,Minneapolis
2151,1975,36,MSP,44.81666667,44.8831,-93.2289,265.8,Minneapolis
2152,1976,36,MSP,45.89166667,44.8831,-93.2289,265.8,Minneapolis
2153,1977,36,MSP,45.20833333,44.8831,-93.2289,265.8,Minneapolis
2154,1978,36,MSP,44.15,44.8831,-93.2289,265.8,Minneapolis
2155,1979,36,MSP,43.325,44.8831,-93.2289,265.8,Minneapolis
2156,1980,36,MSP,45.23333333,44.8831,-93.2289,265.8,Minneapolis
2157,1981,36,MSP,46.18333333,44.8831,-93.2289,265.8,Minneapolis
2158,1982,36,MSP,44.39166667,44.8831,-93.2289,265.8,Minneapolis
2159,1983,36,MSP,45.675,44.8831,-93.2289,265.8,Minneapolis
2160,1984,36,MSP,45.13333333,44.8831,-93.2289,265.8,Minneapolis
2161,1985,36,MSP,43.46666667,44.8831,-93.2289,265.8,Minneapolis
2162,1986,36,MSP,45.61666667,44.8831,-93.2289,265.8,Minneapolis
2163,1987,36,MSP,49.65,44.8831,-93.2289,265.8,Minneapolis
2164,1988,36,MSP,46.38333333,44.8831,-93.2289,265.8,Minneapolis
2165,1989,36,MSP,43.65833333,44.8831,-93.2289,265.8,Minneapolis
2166,1990,36,MSP,47.24166667,44.8831,-93.2289,265.8,Minneapolis
2167,1991,36,MSP,45.825,44.8831,-93.2289,265.8,Minneapolis
2168,1992,36,MSP,45.325,44.8831,-93.2289,265.8,Minneapolis
2169,1993,36,MSP,43.50833333,44.8831,-93.2289,265.8,Minneapolis
2170,1994,36,MSP,45.41666667,44.8831,-93.2289,265.8,Minneapolis
2171,1995,36,MSP,45.50833333,44.8831,-93.2289,265.8,Minneapolis
2172,1996,36,MSP,42.33333333,44.8831,-93.2289,265.8,Minneapolis
2173,1997,36,MSP,44.41666667,44.8831,-93.2289,265.8,Minneapolis
2174,1998,36,MSP,48.75,44.8831,-93.2289,265.8,Minneapolis
2175,1999,36,MSP,47.88333333,44.8831,-93.2289,265.8,Minneapolis
2176,2000,36,MSP,46.38333333,44.8831,-93.2289,265.8,Minneapolis
2177,2001,36,MSP,47.475,44.8831,-93.2289,265.8,Minneapolis
2178,2002,36,MSP,46.96666667,44.8831,-93.2289,265.8,Minneapolis
2179,2003,36,MSP,46.33333333,44.8831,-93.2289,265.8,Minneapolis
2180,2004,36,MSP,46.40833333,44.8831,-93.2289,265.8,Minneapolis
2181,2005,36,MSP,48.21666667,44.8831,-93.2289,265.8,Minneapolis
2182,2006,36,MSP,49.30833333,44.8831,-93.2289,265.8,Minneapolis
2183,2007,36,MSP,47.81666667,44.8831,-93.2289,265.8,Minneapolis
2184,2008,36,MSP,44.64166667,44.8831,-93.2289,265.8,Minneapolis
2185,2009,36,MSP,45.54166667,44.8831,-93.2289,265.8,Minneapolis
2186,2010,36,MSP,48.15,44.8831,-93.2289,265.8,Minneapolis
2187,2011,36,MSP,47.65,44.8831,-93.2289,265.8,Minneapolis
2188,2012,36,MSP,50.78333333,44.8831,-93.2289,265.8,Minneapolis
2189,2013,36,MSP,45.26666667,44.8831,-93.2289,265.8,Minneapolis
2190,2014,36,MSP,43.34166667,44.8831,-93.2289,265.8,Minneapolis
2191,2015,36,MSP,48.35,44.8831,-93.2289,265.8,Minneapolis
2192,2016,36,MSP,49.78333333,44.8831,-93.2289,265.8,Minneapolis
2193,2017,36,MSP,48.54166667,44.8831,-93.2289,265.8,Minneapolis
2194,2018,36,MSP,46.46666667,44.8831,-93.2289,265.8,Minneapolis
2195,2019,36,MSP,45.08333333,44.8831,-93.2289,265.8,Minneapolis
2196,2020,36,MSP,47.875,44.8831,-93.2289,265.8,Minneapolis
2197,1960,37,MSY,66.98333333,29.99691,-90.27751,1.2,New Orleans
2198,1961,37,MSY,67.29166667,29.99691,-90.27751,1.2,New Orleans
2199,1962,37,MSY,68.15833333,29.99691,-90.27751,1.2,New Orleans
2200,1963,37,MSY,67.10833333,29.99691,-90.27751,1.2,New Orleans
2201,1964,37,MSY,67.20833333,29.99691,-90.27751,1.2,New Orleans
2202,1965,37,MSY,67.725,29.99691,-90.27751,1.2,New Orleans
2203,1966,37,MSY,66.81666667,29.99691,-90.27751,1.2,New Orleans
2204,1967,37,MSY,67.94166667,29.99691,-90.27751,1.2,New Orleans
2205,1968,37,MSY,65.85833333,29.99691,-90.27751,1.2,New Orleans
2206,1969,37,MSY,67.3,29.99691,-90.27751,1.2,New Orleans
2207,1970,37,MSY,67.36666667,29.99691,-90.27751,1.2,New Orleans
2208,1971,37,MSY,68.59166667,29.99691,-90.27751,1.2,New Orleans
2209,1972,37,MSY,68.59166667,29.99691,-90.27751,1.2,New Orleans
2210,1973,37,MSY,68.875,29.99691,-90.27751,1.2,New Orleans
2211,1974,37,MSY,69.06666667,29.99691,-90.27751,1.2,New Orleans
2212,1975,37,MSY,68.1,29.99691,-90.27751,1.2,New Orleans
2213,1976,37,MSY,66.68333333,29.99691,-90.27751,1.2,New Orleans
2214,1977,37,MSY,68.375,29.99691,-90.27751,1.2,New Orleans
2215,1978,37,MSY,68.14166667,29.99691,-90.27751,1.2,New Orleans
2216,1979,37,MSY,67.90833333,29.99691,-90.27751,1.2,New Orleans
2217,1980,37,MSY,69.55833333,29.99691,-90.27751,1.2,New Orleans
2218,1981,37,MSY,69.30833333,29.99691,-90.27751,1.2,New Orleans
2219,1982,37,MSY,69.65,29.99691,-90.27751,1.2,New Orleans
2220,1983,37,MSY,66.3,29.99691,-90.27751,1.2,New Orleans
2221,1984,37,MSY,67.275,29.99691,-90.27751,1.2,New Orleans
2222,1985,37,MSY,67.93333333,29.99691,-90.27751,1.2,New Orleans
2223,1986,37,MSY,69.275,29.99691,-90.27751,1.2,New Orleans
2224,1987,37,MSY,68.25,29.99691,-90.27751,1.2,New Orleans
2225,1988,37,MSY,67.98333333,29.99691,-90.27751,1.2,New Orleans
2226,1989,37,MSY,68.18333333,29.99691,-90.27751,1.2,New Orleans
2227,1990,37,MSY,70.18333333,29.99691,-90.27751,1.2,New Orleans
2228,1991,37,MSY,69.45,29.99691,-90.27751,1.2,New Orleans
2229,1992,37,MSY,68.06666667,29.99691,-90.27751,1.2,New Orleans
2230,1993,37,MSY,67.78333333,29.99691,-90.27751,1.2,New Orleans
2231,1994,37,MSY,68.83333333,29.99691,-90.27751,1.2,New Orleans
2232,1995,37,MSY,69.33333333,29.99691,-90.27751,1.2,New Orleans
2233,1996,37,MSY,68.88333333,29.99691,-90.27751,1.2,New Orleans
2234,1997,37,MSY,68.95,29.99691,-90.27751,1.2,New Orleans
2235,1998,37,MSY,70.86666667,29.99691,-90.27751,1.2,New Orleans
2236,1999,37,MSY,70.44166667,29.99691,-90.27751,1.2,New Orleans
2237,2000,37,MSY,70.06666667,29.99691,-90.27751,1.2,New Orleans
2238,2001,37,MSY,69.425,29.99691,-90.27751,1.2,New Orleans
2239,2002,37,MSY,69.45833333,29.99691,-90.27751,1.2,New Orleans
2240,2003,37,MSY,69.725,29.99691,-90.27751,1.2,New Orleans
2241,2004,37,MSY,69.625,29.99691,-90.27751,1.2,New Orleans
2242,2005,37,MSY,70.39166667,29.99691,-90.27751,1.2,New Orleans
2243,2006,37,MSY,70.66666667,29.99691,-90.27751,1.2,New Orleans
2244,2007,37,MSY,70.06666667,29.99691,-90.27751,1.2,New Orleans
2245,2008,37,MSY,69.875,29.99691,-90.27751,1.2,New Orleans
2246,2009,37,MSY,70.28333333,29.99691,-90.27751,1.2,New Orleans
2247,2010,37,MSY,68.96666667,29.99691,-90.27751,1.2,New Orleans
2248,2011,37,MSY,71.00833333,29.99691,-90.27751,1.2,New Orleans
2249,2012,37,MSY,71.90833333,29.99691,-90.27751,1.2,New Orleans
2250,2013,37,MSY,69.38333333,29.99691,-90.27751,1.2,New Orleans
2251,2014,37,MSY,68.81666667,29.99691,-90.27751,1.2,New Orleans
2252,2015,37,MSY,71.74166667,29.99691,-90.27751,1.2,New Orleans
2253,2016,37,MSY,72.96666667,29.99691,-90.27751,1.2,New Orleans
2254,2017,37,MSY,71.40833333,29.99691,-90.27751,1.2,New Orleans
2255,2018,37,MSY,71.70833333,29.99691,-90.27751,1.2,New Orleans
2256,2019,37,MSY,72.275,29.99691,-90.27751,1.2,New Orleans
2257,2020,37,MSY,72.96666667,29.99691,-90.27751,1.2,New Orleans
2258,1960,38,OKC,58.39166667,35.3889,-97.6006,391.7,Oklahoma City
2259,1961,38,OKC,58.84166667,35.3889,-97.6006,391.7,Oklahoma City
2260,1962,38,OKC,60.35,35.3889,-97.6006,391.7,Oklahoma City
2261,1963,38,OKC,61.025,35.3889,-97.6006,391.7,Oklahoma City
2262,1964,38,OKC,60.28333333,35.3889,-97.6006,391.7,Oklahoma City
2263,1965,38,OKC,61.7,35.3889,-97.6006,391.7,Oklahoma City
2264,1966,38,OKC,59.83333333,35.3889,-97.6006,391.7,Oklahoma City
2265,1967,38,OKC,60.9,35.3889,-97.6006,391.7,Oklahoma City
2266,1968,38,OKC,58.125,35.3889,-97.6006,391.7,Oklahoma City
2267,1969,38,OKC,59.16666667,35.3889,-97.6006,391.7,Oklahoma City
2268,1970,38,OKC,59.49166667,35.3889,-97.6006,391.7,Oklahoma City
2269,1971,38,OKC,59.74166667,35.3889,-97.6006,391.7,Oklahoma City
2270,1972,38,OKC,59.575,35.3889,-97.6006,391.7,Oklahoma City
2271,1973,38,OKC,59.16666667,35.3889,-97.6006,391.7,Oklahoma City
2272,1974,38,OKC,59.88333333,35.3889,-97.6006,391.7,Oklahoma City
2273,1975,38,OKC,58.825,35.3889,-97.6006,391.7,Oklahoma City
2274,1976,38,OKC,59.66666667,35.3889,-97.6006,391.7,Oklahoma City
2275,1977,38,OKC,61.36666667,35.3889,-97.6006,391.7,Oklahoma City
2276,1978,38,OKC,59.66666667,35.3889,-97.6006,391.7,Oklahoma City
2277,1979,38,OKC,58.025,35.3889,-97.6006,391.7,Oklahoma City
2278,1980,38,OKC,61.275,35.3889,-97.6006,391.7,Oklahoma City
2279,1981,38,OKC,60.78333333,35.3889,-97.6006,391.7,Oklahoma City
2280,1982,38,OKC,59.775,35.3889,-97.6006,391.7,Oklahoma City
2281,1983,38,OKC,58.425,35.3889,-97.6006,391.7,Oklahoma City
2282,1984,38,OKC,59.925,35.3889,-97.6006,391.7,Oklahoma City
2283,1985,38,OKC,58.925,35.3889,-97.6006,391.7,Oklahoma City
2284,1986,38,OKC,61.85833333,35.3889,-97.6006,391.7,Oklahoma City
2285,1987,38,OKC,60.71666667,35.3889,-97.6006,391.7,Oklahoma City
2286,1988,38,OKC,60.3,35.3889,-97.6006,391.7,Oklahoma City
2287,1989,38,OKC,58.93333333,35.3889,-97.6006,391.7,Oklahoma City
2288,1990,38,OKC,62.2,35.3889,-97.6006,391.7,Oklahoma City
2289,1991,38,OKC,61.38333333,35.3889,-97.6006,391.7,Oklahoma City
2290,1992,38,OKC,60.35833333,35.3889,-97.6006,391.7,Oklahoma City
2291,1993,38,OKC,58.39166667,35.3889,-97.6006,391.7,Oklahoma City
2292,1994,38,OKC,59.76666667,35.3889,-97.6006,391.7,Oklahoma City
2293,1995,38,OKC,59.325,35.3889,-97.6006,391.7,Oklahoma City
2294,1996,38,OKC,59.56666667,35.3889,-97.6006,391.7,Oklahoma City
2295,1997,38,OKC,59.50833333,35.3889,-97.6006,391.7,Oklahoma City
2296,1998,38,OKC,63.14166667,35.3889,-97.6006,391.7,Oklahoma City
2297,1999,38,OKC,62.21666667,35.3889,-97.6006,391.7,Oklahoma City
2298,2000,38,OKC,60.625,35.3889,-97.6006,391.7,Oklahoma City
2299,2001,38,OKC,60.71666667,35.3889,-97.6006,391.7,Oklahoma City
2300,2002,38,OKC,59.16666667,35.3889,-97.6006,391.7,Oklahoma City
2301,2003,38,OKC,60.05,35.3889,-97.6006,391.7,Oklahoma City
2302,2004,38,OKC,61.04166667,35.3889,-97.6006,391.7,Oklahoma City
2303,2005,38,OKC,61.75,35.3889,-97.6006,391.7,Oklahoma City
2304,2006,38,OKC,63.90833333,35.3889,-97.6006,391.7,Oklahoma City
2305,2007,38,OKC,61.89166667,35.3889,-97.6006,391.7,Oklahoma City
2306,2008,38,OKC,61.10833333,35.3889,-97.6006,391.7,Oklahoma City
2307,2009,38,OKC,60.2,35.3889,-97.6006,391.7,Oklahoma City
2308,2010,38,OKC,61.10833333,35.3889,-97.6006,391.7,Oklahoma City
2309,2011,38,OKC,62.79166667,35.3889,-97.6006,391.7,Oklahoma City
2310,2012,38,OKC,64.1,35.3889,-97.6006,391.7,Oklahoma City
2311,2013,38,OKC,60.09166667,35.3889,-97.6006,391.7,Oklahoma City
2312,2014,38,OKC,60.64166667,35.3889,-97.6006,391.7,Oklahoma City
2313,2015,38,OKC,61.83333333,35.3889,-97.6006,391.7,Oklahoma City
2314,2016,38,OKC,63.05833333,35.3889,-97.6006,391.7,Oklahoma City
2315,2017,38,OKC,61.98333333,35.3889,-97.6006,391.7,Oklahoma City
2316,2018,38,OKC,59.85833333,35.3889,-97.6006,391.7,Oklahoma City
2317,2019,38,OKC,59.58333333,35.3889,-97.6006,391.7,Oklahoma City
2318,2020,38,OKC,60.40833333,35.3889,-97.6006,391.7,Oklahoma City
2319,1960,39,OMA,49.45833333,41.3102,-95.8991,299.3,Omaha
2320,1961,39,OMA,50.2,41.3102,-95.8991,299.3,Omaha
2321,1962,39,OMA,50.75833333,41.3102,-95.8991,299.3,Omaha
2322,1963,39,OMA,52.04166667,41.3102,-95.8991,299.3,Omaha
2323,1964,39,OMA,51.86666667,41.3102,-95.8991,299.3,Omaha
2324,1965,39,OMA,51.01666667,41.3102,-95.8991,299.3,Omaha
2325,1966,39,OMA,50.78333333,41.3102,-95.8991,299.3,Omaha
2326,1967,39,OMA,51.01666667,41.3102,-95.8991,299.3,Omaha
2327,1968,39,OMA,51.06666667,41.3102,-95.8991,299.3,Omaha
2328,1969,39,OMA,49.85833333,41.3102,-95.8991,299.3,Omaha
2329,1970,39,OMA,51.575,41.3102,-95.8991,299.3,Omaha
2330,1971,39,OMA,51.50833333,41.3102,-95.8991,299.3,Omaha
2331,1972,39,OMA,49.425,41.3102,-95.8991,299.3,Omaha
2332,1973,39,OMA,51.275,41.3102,-95.8991,299.3,Omaha
2333,1974,39,OMA,51.075,41.3102,-95.8991,299.3,Omaha
2334,1975,39,OMA,51.35833333,41.3102,-95.8991,299.3,Omaha
2335,1976,39,OMA,51.76666667,41.3102,-95.8991,299.3,Omaha
2336,1977,39,OMA,53,41.3102,-95.8991,299.3,Omaha
2337,1978,39,OMA,49.4,41.3102,-95.8991,299.3,Omaha
2338,1979,39,OMA,49.05,41.3102,-95.8991,299.3,Omaha
2339,1980,39,OMA,49.75,41.3102,-95.8991,299.3,Omaha
2340,1981,39,OMA,50.65,41.3102,-95.8991,299.3,Omaha
2341,1982,39,OMA,48.13333333,41.3102,-95.8991,299.3,Omaha
2342,1983,39,OMA,48.93333333,41.3102,-95.8991,299.3,Omaha
2343,1984,39,OMA,49.25833333,41.3102,-95.8991,299.3,Omaha
2344,1985,39,OMA,47.86666667,41.3102,-95.8991,299.3,Omaha
2345,1986,39,OMA,51.26666667,41.3102,-95.8991,299.3,Omaha
2346,1987,39,OMA,53.40833333,41.3102,-95.8991,299.3,Omaha
2347,1988,39,OMA,51.5,41.3102,-95.8991,299.3,Omaha
2348,1989,39,OMA,49.58333333,41.3102,-95.8991,299.3,Omaha
2349,1990,39,OMA,52.2,41.3102,-95.8991,299.3,Omaha
2350,1991,39,OMA,51.60833333,41.3102,-95.8991,299.3,Omaha
2351,1992,39,OMA,51.15833333,41.3102,-95.8991,299.3,Omaha
2352,1993,39,OMA,48.45833333,41.3102,-95.8991,299.3,Omaha
2353,1994,39,OMA,50.91666667,41.3102,-95.8991,299.3,Omaha
2354,1995,39,OMA,50.09166667,41.3102,-95.8991,299.3,Omaha
2355,1996,39,OMA,47.86666667,41.3102,-95.8991,299.3,Omaha
2356,1997,39,OMA,50.28333333,41.3102,-95.8991,299.3,Omaha
2357,1998,39,OMA,53.04166667,41.3102,-95.8991,299.3,Omaha
2358,1999,39,OMA,52.55,41.3102,-95.8991,299.3,Omaha
2359,2000,39,OMA,51.85833333,41.3102,-95.8991,299.3,Omaha
2360,2001,39,OMA,52.325,41.3102,-95.8991,299.3,Omaha
2361,2002,39,OMA,52.15,41.3102,-95.8991,299.3,Omaha
2362,2003,39,OMA,50.94166667,41.3102,-95.8991,299.3,Omaha
2363,2004,39,OMA,51.39166667,41.3102,-95.8991,299.3,Omaha
2364,2005,39,OMA,52.91666667,41.3102,-95.8991,299.3,Omaha
2365,2006,39,OMA,53.40833333,41.3102,-95.8991,299.3,Omaha
2366,2007,39,OMA,51.725,41.3102,-95.8991,299.3,Omaha
2367,2008,39,OMA,49.30833333,41.3102,-95.8991,299.3,Omaha
2368,2009,39,OMA,49.76666667,41.3102,-95.8991,299.3,Omaha
2369,2010,39,OMA,51.45,41.3102,-95.8991,299.3,Omaha
2370,2011,39,OMA,51.84166667,41.3102,-95.8991,299.3,Omaha
2371,2012,39,OMA,55.775,41.3102,-95.8991,299.3,Omaha
2372,2013,39,OMA,50.63333333,41.3102,-95.8991,299.3,Omaha
2373,2014,39,OMA,50.425,41.3102,-95.8991,299.3,Omaha
2374,2015,39,OMA,53.35833333,41.3102,-95.8991,299.3,Omaha
2375,2016,39,OMA,55.05833333,41.3102,-95.8991,299.3,Omaha
2376,2017,39,OMA,54.075,41.3102,-95.8991,299.3,Omaha
2377,2018,39,OMA,51.58333333,41.3102,-95.8991,299.3,Omaha
2378,2019,39,OMA,51.28333333,41.3102,-95.8991,299.3,Omaha
2379,2020,39,OMA,53,41.3102,-95.8991,299.3,Omaha
2380,1960,40,ORD,48.775,41.96019,-87.93162,201.8,Chicago
2381,1961,40,ORD,48.43333333,41.96019,-87.93162,201.8,Chicago
2382,1962,40,ORD,48.075,41.96019,-87.93162,201.8,Chicago
2383,1963,40,ORD,47.08333333,41.96019,-87.93162,201.8,Chicago
2384,1964,40,ORD,48.8,41.96019,-87.93162,201.8,Chicago
2385,1965,40,ORD,47.925,41.96019,-87.93162,201.8,Chicago
2386,1966,40,ORD,48.01666667,41.96019,-87.93162,201.8,Chicago
2387,1967,40,ORD,47.7,41.96019,-87.93162,201.8,Chicago
2388,1968,40,ORD,50.25833333,41.96019,-87.93162,201.8,Chicago
2389,1969,40,ORD,49.25,41.96019,-87.93162,201.8,Chicago
2390,1970,40,ORD,49.95833333,41.96019,-87.93162,201.8,Chicago
2391,1971,40,ORD,50.975,41.96019,-87.93162,201.8,Chicago
2392,1972,40,ORD,47.50833333,41.96019,-87.93162,201.8,Chicago
2393,1973,40,ORD,51.45833333,41.96019,-87.93162,201.8,Chicago
2394,1974,40,ORD,49.38333333,41.96019,-87.93162,201.8,Chicago
2395,1975,40,ORD,50.90833333,41.96019,-87.93162,201.8,Chicago
2396,1976,40,ORD,48.6,41.96019,-87.93162,201.8,Chicago
2397,1977,40,ORD,50.39166667,41.96019,-87.93162,201.8,Chicago
2398,1978,40,ORD,47.38333333,41.96019,-87.93162,201.8,Chicago
2399,1979,40,ORD,47.95,41.96019,-87.93162,201.8,Chicago
2400,1980,40,ORD,48.55833333,41.96019,-87.93162,201.8,Chicago
2401,1981,40,ORD,48.76666667,41.96019,-87.93162,201.8,Chicago
2402,1982,40,ORD,47.70833333,41.96019,-87.93162,201.8,Chicago
2403,1983,40,ORD,48.94166667,41.96019,-87.93162,201.8,Chicago
2404,1984,40,ORD,48.31666667,41.96019,-87.93162,201.8,Chicago
2405,1985,40,ORD,46.95833333,41.96019,-87.93162,201.8,Chicago
2406,1986,40,ORD,49.55833333,41.96019,-87.93162,201.8,Chicago
2407,1987,40,ORD,51.95833333,41.96019,-87.93162,201.8,Chicago
2408,1988,40,ORD,49.68333333,41.96019,-87.93162,201.8,Chicago
2409,1989,40,ORD,48.06666667,41.96019,-87.93162,201.8,Chicago
2410,1990,40,ORD,51.35,41.96019,-87.93162,201.8,Chicago
2411,1991,40,ORD,51.08333333,41.96019,-87.93162,201.8,Chicago
2412,1992,40,ORD,48.575,41.96019,-87.93162,201.8,Chicago
2413,1993,40,ORD,48.375,41.96019,-87.93162,201.8,Chicago
2414,1994,40,ORD,49.875,41.96019,-87.93162,201.8,Chicago
2415,1995,40,ORD,49.95,41.96019,-87.93162,201.8,Chicago
2416,1996,40,ORD,47.23333333,41.96019,-87.93162,201.8,Chicago
2417,1997,40,ORD,48.44166667,41.96019,-87.93162,201.8,Chicago
2418,1998,40,ORD,53.46666667,41.96019,-87.93162,201.8,Chicago
2419,1999,40,ORD,51.125,41.96019,-87.93162,201.8,Chicago
2420,2000,40,ORD,49.75833333,41.96019,-87.93162,201.8,Chicago
2421,2001,40,ORD,50.65833333,41.96019,-87.93162,201.8,Chicago
2422,2002,40,ORD,50.8,41.96019,-87.93162,201.8,Chicago
2423,2003,40,ORD,48.825,41.96019,-87.93162,201.8,Chicago
2424,2004,40,ORD,49.825,41.96019,-87.93162,201.8,Chicago
2425,2005,40,ORD,51.2,41.96019,-87.93162,201.8,Chicago
2426,2006,40,ORD,51.83333333,41.96019,-87.93162,201.8,Chicago
2427,2007,40,ORD,51.08333333,41.96019,-87.93162,201.8,Chicago
2428,2008,40,ORD,48.70833333,41.96019,-87.93162,201.8,Chicago
2429,2009,40,ORD,48.68333333,41.96019,-87.93162,201.8,Chicago
2430,2010,40,ORD,51.43333333,41.96019,-87.93162,201.8,Chicago
2431,2011,40,ORD,50.66666667,41.96019,-87.93162,201.8,Chicago
2432,2012,40,ORD,54.44166667,41.96019,-87.93162,201.8,Chicago
2433,2013,40,ORD,49.1,41.96019,-87.93162,201.8,Chicago
2434,2014,40,ORD,47.55833333,41.96019,-87.93162,201.8,Chicago
2435,2015,40,ORD,50.06666667,41.96019,-87.93162,201.8,Chicago
2436,2016,40,ORD,52.275,41.96019,-87.93162,201.8,Chicago
2437,2017,40,ORD,52.55,41.96019,-87.93162,201.8,Chicago
2438,2018,40,ORD,50.975,41.96019,-87.93162,201.8,Chicago
2439,2019,40,ORD,49.675,41.96019,-87.93162,201.8,Chicago
2440,2020,40,ORD,53.30833333,41.96019,-87.93162,201.8,Chicago
2441,1960,41,ORF,59.25833333,36.9033,-76.1922,9.1,Norfolk
2442,1961,41,ORF,59.325,36.9033,-76.1922,9.1,Norfolk
2443,1962,41,ORF,57.5,36.9033,-76.1922,9.1,Norfolk
2444,1963,41,ORF,57.65,36.9033,-76.1922,9.1,Norfolk
2445,1964,41,ORF,59.09166667,36.9033,-76.1922,9.1,Norfolk
2446,1965,41,ORF,58.59166667,36.9033,-76.1922,9.1,Norfolk
2447,1966,41,ORF,57.15,36.9033,-76.1922,9.1,Norfolk
2448,1967,41,ORF,57.50833333,36.9033,-76.1922,9.1,Norfolk
2449,1968,41,ORF,58.36666667,36.9033,-76.1922,9.1,Norfolk
2450,1969,41,ORF,58.81666667,36.9033,-76.1922,9.1,Norfolk
2451,1970,41,ORF,59.05,36.9033,-76.1922,9.1,Norfolk
2452,1971,41,ORF,60.35833333,36.9033,-76.1922,9.1,Norfolk
2453,1972,41,ORF,59.475,36.9033,-76.1922,9.1,Norfolk
2454,1973,41,ORF,60.83333333,36.9033,-76.1922,9.1,Norfolk
2455,1974,41,ORF,60.86666667,36.9033,-76.1922,9.1,Norfolk
2456,1975,41,ORF,60.79166667,36.9033,-76.1922,9.1,Norfolk
2457,1976,41,ORF,59.69166667,36.9033,-76.1922,9.1,Norfolk
2458,1977,41,ORF,60.59166667,36.9033,-76.1922,9.1,Norfolk
2459,1978,41,ORF,58.675,36.9033,-76.1922,9.1,Norfolk
2460,1979,41,ORF,58.925,36.9033,-76.1922,9.1,Norfolk
2461,1980,41,ORF,59.35,36.9033,-76.1922,9.1,Norfolk
2462,1981,41,ORF,58.525,36.9033,-76.1922,9.1,Norfolk
2463,1982,41,ORF,59.23333333,36.9033,-76.1922,9.1,Norfolk
2464,1983,41,ORF,59.6,36.9033,-76.1922,9.1,Norfolk
2465,1984,41,ORF,60,36.9033,-76.1922,9.1,Norfolk
2466,1985,41,ORF,60.675,36.9033,-76.1922,9.1,Norfolk
2467,1986,41,ORF,60.675,36.9033,-76.1922,9.1,Norfolk
2468,1987,41,ORF,59.86666667,36.9033,-76.1922,9.1,Norfolk
2469,1988,41,ORF,59.15833333,36.9033,-76.1922,9.1,Norfolk
2470,1989,41,ORF,60.06666667,36.9033,-76.1922,9.1,Norfolk
2471,1990,41,ORF,62.725,36.9033,-76.1922,9.1,Norfolk
2472,1991,41,ORF,62.38333333,36.9033,-76.1922,9.1,Norfolk
2473,1992,41,ORF,59.81666667,36.9033,-76.1922,9.1,Norfolk
2474,1993,41,ORF,60.4,36.9033,-76.1922,9.1,Norfolk
2475,1994,41,ORF,61.91666667,36.9033,-76.1922,9.1,Norfolk
2476,1995,41,ORF,60.98333333,36.9033,-76.1922,9.1,Norfolk
2477,1996,41,ORF,58.66666667,36.9033,-76.1922,9.1,Norfolk
2478,1997,41,ORF,59.375,36.9033,-76.1922,9.1,Norfolk
2479,1998,41,ORF,61.90833333,36.9033,-76.1922,9.1,Norfolk
2480,1999,41,ORF,60.975,36.9033,-76.1922,9.1,Norfolk
2481,2000,41,ORF,59.66666667,36.9033,-76.1922,9.1,Norfolk
2482,2001,41,ORF,60.20833333,36.9033,-76.1922,9.1,Norfolk
2483,2002,41,ORF,61.71666667,36.9033,-76.1922,9.1,Norfolk
2484,2003,41,ORF,60.51666667,36.9033,-76.1922,9.1,Norfolk
2485,2004,41,ORF,60.7,36.9033,-76.1922,9.1,Norfolk
